,id,hip,hd,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,con,comp,comp_primary,lum
36976,36976,37082.0,61969.0,7.620147,-65.630037,107.7586,10.41,-89.48,0.0,9.08,3.918,G5IV/V,0.6809999999999999,-18.299201999999998,40.524013000000004,-98.15732,1.257e-05,-4.104e-05,-1.929e-05,1.9949498156046608,-1.1454602338487088,5.046910414583334e-08,-4.3381128100000003e-07,Vol,1,36976,2.359391443044048
36990,36990,37096.0,61330.0,7.622808999999999,-34.96853,110.4972,-13.65,16.53,24.0,4.53,-0.687,B8IV/V,-0.081,-37.322872,82.499218,-63.328989,-3.72e-06,2.596e-05,-6.81e-06,1.99564669795066,-0.6103159867776163,-6.617706739583332e-08,8.0139701e-08,Pup,1,36990,163.98344276265362
37005,37005,37111.0,60293.0,7.62568,60.538619,139.6648,-2.78,4.76,-12.0,7.0,1.275,A0,0.064,-28.360898,62.56423,121.60428799999998,5.36e-06,-7.28e-06,-9.1e-06,1.9963983210690723,1.0565982179248965,-1.3477820319444444e-08,2.3077131e-08,Cam,1,37005,26.915348039269155
37022,37022,37128.0,61453.0,7.629173,-38.010425,174.216,-12.05,60.26,52.0,6.38,0.175,K4III,1.472,-56.78674399999999,124.967702,-107.283344,-2.104e-05,7.089e-05,7.35e-06,1.9973128198245755,-0.6634070696986737,-5.842004850694445e-08,2.92148723e-07,Pup,1,37022,74.13102413009176
37037,37037,37143.0,62404.0,7.632414,-70.880587,157.7287,30.02,7.74,0.0,9.29,3.3,G0V,0.7020000000000001,-21.412757,47.015654,-149.028067,-2.321e-05,-4.43e-06,1.94e-06,1.9981614104843357,-1.2370996116599424,1.4554106690277774e-07,3.7524578000000005e-08,Vol,1,37037,4.168693834703354
37052,37052,37158.0,61470.0,7.636410000000001,-31.453256,175.4386,26.82,-4.05,0.0,7.18,0.9590000000000001,F0IV,0.314,-62.173003,136.13541899999998,-91.54435,-2e-05,-1.111e-05,-2.94e-06,1.9992075297365048,-0.5489628838058476,1.30027029125e-07,-1.9634954e-08,Pup,1,37052,36.008082917348275
37064,37064,37170.0,60737.0,7.637902,47.748675,39.3082,-14.79,-165.14,-5.0,7.7,4.728,G0,0.621,-10.989162,24.03731,29.095997999999998,-5.69e-06,1.923e-05,-2.494e-05,1.999597968590496,0.8333715925635201,-7.170394335416668e-08,-8.006213120000001e-07,Lyn,1,37064,1.1189224819552428
37081,37081,37187.0,61689.0,7.640254,-45.546821,197.6285,-5.04,22.5,0.0,8.11,1.631,Fm...,0.355,-57.62345500000001,125.83846299999999,-141.071764,-2.02e-06,1.6e-05,1.51e-05,2.000213818197167,-0.7949419835230676,-2.4434609500000003e-08,1.0908307800000002e-07,Pup,1,37081,19.39099078614849
37096,37096,37202.0,61642.0,7.642371000000001,-38.781487,124.533,17.02,-35.32,26.0,6.2,0.7240000000000001,G8III,1.015,-40.466795,88.242334,-78.001634,-1.241e-05,2.42e-06,-3.328e-05,2.0007680750087737,-0.6768646333166712,8.251528843055558e-08,-1.7123619100000002e-07,Pup,1,37096,44.70951924630434
37114,37114,37220.0,61344.0,7.645353999999999,-4.99142,143.0615,4.33,-19.87,0.0,8.01,2.2319999999999998,F0,0.389,-59.509494999999994,129.500108,-12.447289,-2.23e-06,-2.34e-06,-1.373e-05,2.001549054683783,-0.0871167089091825,2.0992432368055554e-08,-9.633247799999999e-08,Mon,1,37114,11.14807803363842
37130,37130,37236.0,61059.0,7.64801,34.058869,704.2254,4.37,-3.73,0.0,8.39,-0.8490000000000001,K2,1.4780000000000002,-243.980326,529.960027,394.397496,-1.653e-05,2.4e-07,-1.055e-05,2.002244458380632,0.5944393987689375,2.1186357840277773e-08,-1.808355e-08,Gem,1,37130,190.3706531742075
37148,37148,37254.0,61253.0,7.650924000000001,16.175696,276.2431,-8.02,6.27,0.0,9.42,2.214,A,0.205,-111.131726,240.91001400000002,76.956838,1.073e-05,2.37e-06,8.06e-06,2.003007297782,0.2823191609808988,-3.8882057180555553e-08,3.0397817e-08,Gem,1,37148,11.334438229710344
37159,37159,37265.0,61110.0,7.652760000000001,34.584346000000004,50.9944,-35.97,-118.03,7.0,4.89,1.3519999999999999,F3III,0.413,-17.604251,38.11415,28.945417,-1.34e-06,2.411e-05,-1.996e-05,2.003487836109542,0.6036107060261138,-1.7438748089583335e-07,-5.722255870000001e-07,Gem,1,37159,25.072636247771193
37174,37174,37280.0,61506.0,7.655167,-8.681657000000001,261.7801,-3.26,-1.54,0.0,8.88,1.79,A0,0.228,-108.65883899999999,234.863159,-39.514228,3.88e-06,1.47e-06,-1.93e-06,2.0041179477068978,-0.1515235003286375,-1.5804925986111113e-08,-7.466129999999999e-09,Mon,1,37174,16.749428760264372
37187,37187,37293.0,61672.0,7.657495,-26.863102,234.192,-3.96,-3.19,33.0,6.5,-0.348,B6V,-0.094,-87.838635,189.557555,-105.822204,-7.89e-06,2.772e-05,-1.848e-05,2.00472752301206,-0.468849584323615,-1.919862175e-08,-1.5465556000000002e-08,Pup,1,37187,120.00518202042645
37207,37207,37313.0,61650.0,7.660514,-17.871571,157.9779,-6.71,-14.13,0.0,7.6,1.607,A2IV,0.127,-63.323167000000005,136.370049,-48.480956,6.06e-06,-8.5e-07,-1.03e-05,2.005517839353768,-0.31191776041151376,-3.2530997965277785e-08,-6.8504173e-08,Pup,1,37207,19.8243976287264
37219,37219,37325.0,61927.0,7.662497,-40.276071,598.8024,-7.66,5.09,0.0,8.52,-0.366,B9IV/V,0.115,-192.620702,414.256666,-387.108505,1.614e-05,1.804e-05,1.127e-05,2.0060369370536306,-0.7029500430761101,-3.7136727930555563e-08,2.4677016e-08,Pup,1,37219,122.01128470319306
37236,37236,37342.0,61732.0,7.665145,-23.282957,187.2659,-7.42,-14.9,0.0,7.61,1.248,K0III,0.943,-72.634852,155.928138,-74.02102,8.36e-06,-2e-06,-1.242e-05,2.0067301732347183,-0.4063642560758325,-3.597317509722223e-08,-7.2237238e-08,Pup,1,37236,27.59306855817509
37248,37248,37354.0,61777.0,7.6671130000000005,-24.722229000000002,467.2897,-5.35,2.44,0.0,7.56,-0.7879999999999999,K4/K5III,1.6219999999999999,-179.42982,384.671089,-195.42967099999998,1.001e-05,7.22e-06,5.02e-06,2.007245556046596,-0.4314842924922863,-2.5937531909722223e-08,1.1829453000000002e-08,Pup,1,37248,179.96995165773566
37262,37262,37368.0,61233.0,7.670552000000001,42.104338,122.399,-26.13,-43.56,0.0,8.47,3.031,F5...,0.478,-38.462,82.263552,82.066423,6.71e-06,2.227e-05,-1.918e-05,2.0081457645341207,0.7348593271326588,-1.2668181472916668e-07,-2.1118483899999997e-07,Lyn,1,37262,5.340722340937608
37275,37275,37381.0,61500.0,7.6733199999999995,19.357539000000003,264.5503,-45.03,-55.48,0.0,8.64,1.527,F5,0.5429999999999999,-105.87716999999999,226.025736,87.688383,4.229e-05,4.585e-05,-6.713e-05,2.008870376773497,0.33785279847199623,-2.1831160035416664e-07,-2.6897462899999996e-07,Gem,1,37275,21.34027442848976
37290,37290,37396.0,62377.0,7.678025,-55.651562,421.9409,1.97,-3.13,0.0,7.68,-0.446,A0V,0.057,-101.25359399999999,215.463903,-348.363516,-1.4e-06,-6.5e-06,-3.61e-06,2.0101022545697584,-0.9713029827783449,9.550829506944443e-09,-1.5174668e-08,Car,1,37290,131.3409036532733
37302,37302,37408.0,61680.0,7.680702,9.133119,362.3188,-5.37,-0.46,0.0,8.16,0.365,B9,0.002,-152.371586,323.651608,57.510426,8.48e-06,4.13e-06,-8e-07,2.010803186198172,0.1594029894862575,-2.603449464583333e-08,-2.230142e-09,CMi,1,37302,62.23002851691592
37316,37316,37423.0,61337.0,7.682421000000001,46.615902,194.5525,0.65,-9.75,0.0,8.05,1.605,K0,1.143,-56.975792000000006,120.880799,141.394014,-3.4e-06,5.78e-06,-6.32e-06,2.011253076573778,0.8136009723933363,3.1512889236111107e-09,-4.7269332999999995e-08,Lyn,1,37316,19.860949173573715
37329,37329,37436.0,61679.0,7.684957000000001,16.873338,375.9398,-1.53,9.26,0.0,8.33,0.45399999999999996,K5,1.5759999999999998,-153.598587,325.317111,109.11913,4.61e-06,-3.24e-06,1.615e-05,2.0119170380955684,0.2944953108202775,-7.4176493125e-09,4.4893745999999997e-08,Gem,1,37329,57.33238386538408
37344,37344,37451.0,233437.0,7.687844999999999,49.739434,819.6721,0.02,-6.57,0.0,11.0,1.432,A0,0.086,-226.52996800000003,478.84540400000003,625.5026799999999,-8.59e-06,1.797e-05,-1.687e-05,2.012673167848424,0.8681168842927425,9.696273611111112e-11,-3.1852258e-08,Lyn,1,37344,23.291636302139658
37358,37358,37465.0,62082.0,7.689869,-22.336721,270.2703,3.95,12.85,32.0,6.16,-0.9990000000000001,M0/M1III,1.6440000000000001,-107.025135,225.92303399999997,-102.716081,-2.038e-05,3.092e-05,3.13e-06,2.0132029335637283,-0.3898493278876263,1.9150140381944445e-08,6.2298557e-08,Pup,1,37358,218.5747548686934
37377,37377,37484.0,61886.0,7.6950970000000005,9.704798,66.4452,-16.06,-30.67,0.0,8.24,4.128,G0,0.626,-28.120127,59.150362,11.200795,3.96e-06,3.73e-06,-9.74e-06,2.0145716147155754,0.16938067494189374,-7.786107709722222e-08,-1.48692355e-07,CMi,1,37377,1.944464416448129
37394,37394,37501.0,61361.0,7.696637,54.765783,320.5128,-8.78,-2.51,0.0,6.82,-0.7090000000000001,K0,0.9890000000000001,-79.458906,166.967378,261.795018,1.095e-05,8.74e-06,-2.25e-06,2.01497475654189,0.9558432355227988,-4.2566641152777766e-08,-1.2168823e-08,Lyn,1,37394,167.34009068393127
37412,37412,37519.0,62316.0,7.700328999999999,-32.079659,68.8231,3.27,-24.99,0.0,7.0,2.8110000000000004,A9IV/V,0.306,-25.109591,52.631679000000005,-36.551797,9.2e-07,-4.47e-06,-7.06e-06,2.0159414337173147,-0.5598956741057075,1.5853407354166667e-08,-1.2115493800000002e-07,Pup,1,37412,6.540335094488947
37432,37432,37539.0,62626.0,7.7042649999999995,-52.77116899999999,83.4725,46.41,-140.14,0.0,8.86,4.252,F8V,0.59,-21.792120999999998,45.55699,-66.46294,2.54e-06,-4.884e-05,-3.431e-05,2.0169719627677547,-0.9210306529065464,2.250020291458333e-07,-6.794178909999999e-07,Car,1,37432,1.7346026278792859
37447,37447,37554.0,62358.0,7.707263,-27.729891,273.9726,-3.63,0.21,0.0,7.39,0.201,B8/B9V,-0.059000000000000004,-104.817985,218.684461,-127.480515,4.29e-06,2.2e-06,2.5e-07,2.017756628011055,-0.483977895091555,-1.7598736604166667e-08,1.018108e-09,Pup,1,37447,72.37690370745294
37458,37458,37565.0,62542.0,7.710338,-42.229955,313.4796,-7.57,4.39,18.0,8.01,0.529,B5V,0.155,-100.495639,209.234285,-210.692194,2.53e-06,2.131e-05,-7.43e-06,2.0185618058715384,-0.73705176577095,-3.6700395618055564e-08,2.128332e-08,Pup,1,37458,53.5056938173137
37472,37472,37579.0,61997.0,7.711941,22.224048,72.9927,-18.95,-27.01,0.0,7.13,2.8139999999999996,F5,0.41600000000000004,-29.280231,60.896648,27.607983,4.48e-06,6.16e-06,-8.85e-06,2.018981327118316,0.3878828122034687,-9.187219246527775e-08,-1.30948175e-07,Gem,1,37472,6.522288424656392
37483,37483,37590.0,62412.0,7.713375999999999,-26.351326,96.8054,-2.51,-29.55,-18.0,5.64,0.711,K1III,0.99,-37.619114,78.164523,-42.969337,1.088e-05,-1.99e-05,-4.26e-06,2.0193570605227955,-0.4599173965463675,-1.2168823381944443e-08,-1.43262442e-07,Pup,1,37483,45.24806378555482
37494,37494,37601.0,61745.0,7.715064,45.817908,377.3585,-6.86,-43.8,0.0,7.87,-0.013999999999999999,K0,1.025,-114.15817,236.928529,270.61452599999996,-1.364e-05,5.721e-05,-5.584e-05,2.0197989109905885,0.79967335595157,-3.325821848611112e-08,-2.12348392e-07,Lyn,1,37494,88.22669282177168
37505,37505,37612.0,62539.0,7.71753,-33.312451,86.3558,-63.92,51.85,0.0,7.37,2.6889999999999996,F0IV,0.34,-31.36705,64.993177,-47.426989,1.892e-05,2.237e-05,1.814e-05,2.0204445904370845,-0.5814119604609362,-3.098929046111112e-07,2.51375893e-07,Pup,1,37505,7.318127976744553
37519,37519,37626.0,61232.0,7.720967999999999,67.60856,308.642,-1.91,-18.15,0.0,9.04,1.5930000000000002,A0,0.122,-51.197661,105.83903600000001,285.371306,-8.36e-06,2.385e-05,-1.034e-05,2.021344655975514,1.1799919780552741,-9.259941298611109e-09,-8.799368300000002e-08,Cam,1,37519,20.081678041839854
37531,37531,37638.0,62917.0,7.723383999999999,-54.075742000000005,671.1409,-5.66,-4.41,0.0,9.42,0.28600000000000003,K2III:,1.402,-171.694251,354.36534700000004,-543.485412,2.164e-05,-2.43e-06,-8.42e-06,2.021977082896025,-0.9437997480774762,-2.7440454319444442e-08,-2.1380282999999998e-08,Car,1,37531,66.92679069358428
37546,37546,37653.0,62659.0,7.726669,-37.089139,347.2222,-8.38,4.05,0.0,8.55,0.847,B8V,-0.07,-120.984853,249.158142,-209.394703,1.089e-05,9.86e-06,5.44e-06,2.0228372115103688,-0.6473275881941525,-4.0627386430555563e-08,1.9634954e-08,Pup,1,37546,39.92087024388081
37560,37560,37667.0,62553.0,7.728642,-22.168015,200.0,-4.08,-2.17,0.0,7.87,1.365,Ap...,0.08800000000000001,-80.988952,166.570879,-75.464774,3.9e-06,1.02e-06,-1.95e-06,2.023353761921516,-0.38690485605399,-1.978039816666667e-08,-1.0520456e-08,Pup,1,37560,24.77422057633285
37577,37577,37684.0,62737.0,7.731294999999999,-37.720495,431.0345,-7.73,4.22,0.0,8.07,-0.10300000000000001,A0III,-0.027000000000000003,-149.2992,306.52385899999996,-263.71123,1.216e-05,1.192e-05,6.97e-06,2.024048263084147,-0.6583468369825513,-3.7476097506944446e-08,2.0459137e-08,Pup,1,37577,95.76349769692685
37590,37590,37697.0,62803.0,7.7340279999999995,-38.817953,158.9825,-23.0,15.31,0.0,7.42,1.413,B9V,-0.057,-54.3212,111.32364399999999,-99.657859,1.269e-05,1.442e-05,9.19e-06,2.024763833312468,-0.6775010845314775,-1.1150714652777774e-07,7.4224974e-08,Pup,1,37590,23.702818991297796
37610,37610,37717.0,62550.0,7.736775,-10.737712,775.1938,-3.0,1.26,0.0,9.39,-0.057,A0,0.038,-334.489048,684.238837,-144.42893700000002,9.74e-06,5.74e-06,4.65e-06,2.0254829097364087,-0.18740842754929501,-1.4544410416666666e-08,6.1086519999999986e-09,Mon,1,37610,91.79097860573371
37622,37622,37729.0,62679.0,7.738459,-23.889916,200.8032,-3.9,3.28,20.8,8.18,1.666,K2/K3III:,1.46,-80.706128,164.910085,-81.32149100000001,-5.71e-06,2.03e-05,-5.7e-06,2.025923807557332,-0.41695769285848,-1.890773354166666e-08,1.5901888000000003e-08,Pup,1,37622,18.775866989193503
37640,37640,37747.0,62365.0,7.742236999999999,23.345197,271.0027,14.79,-19.86,0.0,7.38,0.215,K5,1.544,-109.59513100000001,223.3802,107.390208,-2.2e-05,7.2e-07,-2.395e-05,2.0269129794095044,0.4074505505150349,7.170394335416668e-08,-9.6283996e-08,Gem,1,37640,71.44963260755135
37658,37658,37765.0,63007.0,7.7445070000000005,-47.008471,274.7253,-12.74,8.55,0.0,6.76,-0.434,B5V,-0.073,-82.613293,168.13241200000002,-200.949064,1.155e-05,1.496e-05,7.76e-06,2.027507137553949,-0.8204525972987713,-6.176526290277778e-08,4.1451569e-08,Pup,1,37658,129.89726288978545
37674,37674,37781.0,62911.0,7.74642,-33.731759000000004,46.6853,-64.08,103.25,0.0,8.39,5.044,K0V,0.7929999999999999,-17.139485999999998,34.837769,-25.924604000000002,7.28e-06,1.805e-05,1.943e-05,2.0280079336496932,-0.5887302600114063,-3.106686065e-07,5.00570125e-07,Pup,1,37674,0.8363729915840259
37689,37689,37796.0,64033.0,7.75007,-73.841918,179.8561,-16.52,67.09,0.0,8.98,2.705,F2V,0.39,-22.138115,44.889803,-172.751342,-1.193e-05,5.676e-05,1.628e-05,2.028963454201825,-1.288784598961893,-8.009122002777777e-08,3.2526149799999997e-07,Vol,1,37689,7.2110747918289935
37710,37710,37818.0,61010.0,7.754135000000001,75.797636,191.5709,-1.12,8.0,0.0,8.43,2.0180000000000002,A0,0.27899999999999997,-20.833813,42.131766,185.715579,4.12e-06,-6e-06,1.82e-06,2.0300278134882594,1.3229183053695723,-5.429913222222221e-09,3.8785093999999996e-08,Cam,1,37710,13.576880641390916
37728,37728,37836.0,62600.0,7.756821,14.599682000000001,298.5075,-6.17,-5.32,0.0,8.59,1.215,A0,0.057,-128.225901,258.850031,75.242992,7.14e-06,5.7e-06,-7.45e-06,2.0307311062612143,0.2548125233192388,-2.991300409027778e-08,-2.5792087e-08,Gem,1,37728,28.444611074479155
37739,37739,37847.0,62381.0,7.758816,42.100698,403.2258,2.76,-3.51,0.0,8.73,0.7020000000000001,M...,1.421,-132.94312299999999,268.020713,270.336954,-6.88e-06,1.72e-06,-5.09e-06,2.031253299082504,0.7347957981015999,1.3380857583333332e-08,-1.701696e-08,Lyn,1,37739,45.62469770768503
37754,37754,37862.0,63747.0,7.7616369999999995,-67.06979,613.4969,-6.74,7.73,0.0,8.3,-0.639,F7III,0.743,-106.37023899999998,214.05135099999998,-565.01844,8.53e-06,2.788e-05,8.96e-06,2.031991743081132,-1.170588663084151,-3.2676442069444436e-08,3.7476097000000005e-08,Vol,1,37754,156.8917112607855
37766,37766,37874.0,62811.0,7.763230999999999,2.559848,273.9726,-2.06,-5.66,0.0,7.97,0.7809999999999999,A0,0.003,-121.90360600000001,245.052579,12.236415,2.3e-06,1.52e-06,-7.51e-06,2.032409053612334,0.0446777768960275,-9.987161819444446e-09,-2.7440453999999995e-08,CMi,1,37766,42.42286549229506
37783,37783,37891.0,62952.0,7.765797,-14.563804999999999,72.0981,-11.17,6.28,-2.0,5.03,0.74,F2V,0.342,-31.122111,62.45689599999999,-18.129638,4.13e-06,4.6e-07,2.64e-06,2.033080971155229,-0.2541863475948837,-5.415368811805557e-08,3.0446299e-08,Pup,1,37783,44.055486350655315
37801,37801,37909.0,62720.0,7.768876,21.122004,110.4972,30.67,-6.98,-18.0,7.41,2.193,F2,0.384,-46.044449,92.217232,39.818168,-7.63e-06,-2.15e-05,-1.012e-05,2.0338870300581138,0.3686485129000525,1.486923558263889e-07,-3.3839994e-08,Gem,1,37801,11.555799554021286
37814,37814,37922.0,62766.0,7.7712270000000006,17.014222,97.6562,22.83,-17.19,0.0,8.46,3.512,F5,0.47600000000000003,-41.766602,83.52094699999999,28.575090999999997,-1.073e-05,-2.7e-06,-7.78e-06,2.034502591475929,0.2969541997796287,1.1068296327083333e-07,-8.333947099999999e-08,Gem,1,37814,3.4292567329756003
37828,37828,37936.0,62545.0,7.774597,45.914840000000005,303.0303,-3.57,-17.42,0.0,9.03,1.6230000000000002,F0...,0.34700000000000003,-94.461727,188.479994,217.668639,-3.55e-06,1.878e-05,-1.78e-05,2.0353846855563265,0.8013651280227487,-1.7307848395833332e-08,-8.4454543e-08,Lyn,1,37828,19.534396563982558
37841,37841,37949.0,62066.0,7.777792999999999,65.455676,100.7049,28.15,18.39,-29.0,5.93,0.915,K2III:,1.183,-18.774566,37.382702,91.604989,-3.09e-06,-2.448e-05,-2.325e-05,2.036221496156697,1.142417052125806,1.3647505107638885e-07,8.9157235e-08,Cam,1,37841,37.49730022454835
37855,37855,37963.0,63709.0,7.781801,-58.906715000000005,413.2231,-4.26,10.92,0.0,8.19,0.109,B9V,0.034,-95.975449,190.602051,-353.85435099999995,-8e-07,2.057e-05,1.13e-05,2.0372708052857003,-1.0281161227605364,-2.0653062791666668e-08,5.2941653e-08,Car,1,37855,78.77710195856797
37872,37872,37980.0,62765.0,7.784714999999999,34.961269,130.5483,-10.51,-40.23,0.0,7.68,2.101,A2,0.21899999999999997,-48.190344,95.521955,74.80712199999999,-6.3e-07,1.602e-05,-2.087e-05,2.038033523153219,0.6101892493952487,-5.095391782638889e-08,-1.95040543e-07,Gem,1,37872,12.577664324512535
37889,37889,37997.0,63039.0,7.787414,8.360739,229.8851,-4.02,0.74,0.0,9.16,2.352,A0,0.023,-102.588169,202.991374,33.42647,4.05e-06,1.91e-06,8.2e-07,2.038740191466788,0.14592243039168376,-1.9489509958333328e-08,3.5876209999999996e-09,CMi,1,37889,9.981596274917242
37899,37899,38007.0,63666.0,7.789885000000001,-53.332446999999995,543.4783,-5.63,9.86,0.0,7.6,-1.0759999999999998,B7IV/V,-0.005,-146.57605700000002,289.564891,-435.93152699999996,3.82e-06,2.529e-05,1.551e-05,2.0393871361686604,-0.9308267927270051,-2.729501021527777e-08,4.7802628e-08,Car,1,37899,234.6388924464132
37919,37919,38027.0,63017.0,7.793075,19.044932,272.4796,3.05,-3.32,0.0,8.7,1.5230000000000001,A2,0.161,-116.51578500000001,229.703585,88.91269399999999,-4.24e-06,-5.5e-07,-4.15e-06,2.040222390384651,0.3323967711616275,1.4786817256944442e-08,-1.6095814e-08,Gem,1,37919,21.419039907221233
37936,37936,38044.0,62764.0,7.7985880000000005,48.4239,256.4103,-6.01,-20.03,0.0,8.8,1.755,K0,1.114,-77.193833,151.640016,191.814127,-1.79e-06,1.999e-05,-1.652e-05,2.041665589048606,0.845156491303425,-2.913730220138889e-08,-9.710818e-08,Lyn,1,37936,17.298163592151013
37951,37951,38059.0,63662.0,7.800674000000001,-44.270117,370.3704,-20.54,13.04,0.0,8.71,0.867,A0V,0.048,-120.44272099999999,236.279329,-258.534065,2.543e-05,3.131e-05,1.676e-05,2.042211583668613,-0.7726593088275988,-9.958072998611109e-08,6.3219703e-08,Pup,1,37951,39.192232245497664
37968,37968,38076.0,63641.0,7.802746000000001,-42.507715999999995,334.4482,-5.69,4.5,0.0,7.8,0.17800000000000002,B9III/IV,-0.043,-112.089556,219.59771,-225.98313199999998,5.98e-06,8.58e-06,5.38e-06,2.0427542356233888,-0.7418995931046187,-2.7585898423611117e-08,2.1816615000000002e-08,Pup,1,37968,73.9264752656227
37983,37983,38091.0,63743.0,7.805783,-46.400568,450.4505,-10.78,11.72,0.0,8.74,0.47200000000000003,B9V,0.012,-141.444718,276.565111,-326.206658,1.252e-05,2.722e-05,1.765e-05,2.043549208699496,-0.8098426898235738,-5.226291476388889e-08,5.6820163e-08,Pup,1,37983,56.38972803349496
37997,37997,38105.0,63809.0,7.808901,-48.03535,390.625,-7.52,27.25,0.0,8.12,0.161,K0III,1.085,-119.12431000000001,232.45394199999998,-290.452155,-4.83e-06,4.064e-05,3.45e-05,2.0443656169925983,-0.8383750100223887,-3.6457988777777784e-08,1.3211172699999997e-07,Pup,1,37997,75.09309424540649
38009,38009,38117.0,233453.0,7.8110029999999995,53.648571999999994,26.6667,-124.85,-528.53,0.0,8.86,6.73,K4V,1.068,-7.216409,14.062832,21.477269,-1.076e-05,5.633e-05,-4.05e-05,2.044915931713549,0.9363442221247312,-6.052898801736109e-07,-2.562385745e-06,Lyn,1,38009,0.17701089583174198
38022,38022,38131.0,64032.0,7.813836,-56.008017,80.5802,-134.49,27.16,0.0,8.96,4.428999999999999,G3V,0.63,-20.59759,40.066063,-66.81031800000001,4.27e-05,3.184e-05,5.93e-06,2.045657351773209,-0.9775243038402938,-6.520259189791667e-07,1.31675395e-07,Car,1,38022,1.4736691770366883
38034,38034,38142.0,63635.0,7.816654,-26.545378999999997,292.3977,-7.62,1.03,31.0,8.82,1.49,A0V,0.07400000000000001,-119.766912,232.543815,-130.674551,-3.68e-06,3.074e-05,-1.286e-05,2.0463951097504784,-0.463304270306175,-3.694280245833333e-08,4.99358e-09,Pup,1,38034,22.080047330188993
38046,38046,38154.0,63704.0,7.818792,-28.721545000000003,448.4305,-9.95,2.79,0.0,8.98,0.722,G8III/IV,0.92,-180.257068,349.512964,-215.494757,1.789e-05,1.25e-05,5.32e-06,2.046954868909089,-0.5012855306448663,-4.8238961215277775e-08,1.3526301e-08,Pup,1,38046,44.7919531254284
38068,38068,38176.0,64426.0,7.823085000000001,-65.824286,571.4286,-7.54,12.19,0.0,8.6,-0.185,G8III,0.972,-107.501347,207.868217,-521.3107610000001,4.4e-06,3.696e-05,1.383e-05,2.048078803144174,-1.1488505118856138,-3.655495151388889e-08,5.9098787e-08,Vol,1,38068,103.2761405761398
38084,38084,38192.0,63882.0,7.825153,-39.001185,349.6503,-4.62,7.75,0.0,7.27,-0.44799999999999995,G6III,1.1,-124.952052,241.290972,-220.047685,3.15e-06,1.094e-05,1.021e-05,2.0486202470140698,-0.680699096235725,-2.239839204166666e-08,3.757306e-08,Pup,1,38084,131.58306550959193
38097,38097,38205.0,65040.0,7.8274550000000005,-74.63748000000001,114.4165,-1.83,-2.59,0.0,8.91,3.6180000000000003,F6V,0.513,-13.95505,26.908437,-110.328274,1.54e-06,-7.6e-07,-3.8e-07,2.049222972369209,-1.3026697758708974,-8.872090354166667e-09,-1.2556673999999998e-08,Vol,1,38097,3.1102836686851423
38108,38108,38216.0,63754.0,7.8292399999999995,-20.207629,50.6073,-35.11,-129.35,45.0,6.54,3.0189999999999997,G0V,0.579,-21.884506,42.149971,-17.481073000000002,-7.21e-06,3.257e-05,-4.568e-05,2.049690280591772,-0.3526896631818313,-1.7021808324305555e-07,-6.27106495e-07,Pup,1,38108,5.400077590665925
38121,38121,38229.0,64140.0,7.832032000000001,-50.818154,330.033,-1.96,-8.98,0.0,8.09,0.49700000000000005,K3III,1.371,-96.21593100000001,184.982966,-255.82333300000002,7.92e-06,-8.43e-06,-9.08e-06,2.050421143854454,-0.8869441109423449,-9.502348138888889e-09,-4.3536268e-08,Pup,1,38121,55.106141113906595
38142,38142,38250.0,64010.0,7.835597,-39.080789,48.1464,-79.37,153.61,0.0,9.26,5.847,K0V,0.815,-17.277013,33.140944,-30.352240000000002,5.98e-06,2.861e-05,2.783e-05,2.0513544950295906,-0.6820884496799274,-3.847966182569445e-07,7.447222940000001e-07,Pup,1,38142,0.399208702438808
38157,38157,38266.0,63312.0,7.839677,45.791877,100.3009,0.3,7.71,4.0,7.06,2.053,A3V,0.19699999999999998,-32.396065,61.980722,71.896891,-2.1e-07,8e-08,5.55e-06,2.052422627726359,0.7992190190674224,1.4544410416666664e-09,3.7379133999999996e-08,Lyn,1,38157,13.146192882160852
38169,38169,38278.0,63349.0,7.842510000000001,45.34068,440.5286,7.41,-4.85,0.0,8.06,-0.16,K2,1.149,-143.63675,274.312456,313.34742400000005,-1.744e-05,-8.1e-07,-7.28e-06,2.05316436634107,0.7913441552571988,3.592469372916666e-08,-2.3513463e-08,Lyn,1,38169,100.92528860766843
38183,38183,38292.0,64181.0,7.845142,-44.579945,167.2241,-9.9,13.61,33.0,6.45,0.33399999999999996,G6III,0.899,-55.324851,105.480644,-117.37543600000001,-7.66e-06,3.187e-05,-1.583e-05,2.053853335030149,-0.7780668236475163,-4.7996554375000014e-08,6.598314100000001e-08,Pup,1,38183,64.0324324468947
38194,38194,38303.0,63798.0,7.847527,4.4595139999999995,152.439,-15.07,48.39,0.0,6.49,0.575,G5,0.9440000000000001,-70.67585,134.543982,11.852839,1.115e-05,2.72e-06,3.565e-05,2.0544778787125604,0.07783319476172501,-7.306142165972223e-08,2.3460134000000001e-07,CMi,1,38194,51.286138399136476
38208,38208,38317.0,63610.0,7.850055,31.613535,202.4291,-13.23,-41.0,6.0,6.83,0.299,A5,0.18,-80.26913499999999,152.561257,106.110749,-7.6e-07,2.933e-05,-3.105e-05,2.0551395367675633,0.5517602707309213,-6.41408499375e-08,-1.98773609e-07,Gem,1,38208,66.13022494817666
